EMAIL_ID,DEALER_ID,CUSTOMER_ID,CALL_ID,TO_EMAIL,FROM_EMAIL,SUBJECT,STATUS,OPENED_AT,SENT_AT,CREATED_AT
EML00911,DLR001,CUS01231,,james.davis1230@gmail.com,service@sunshinetoyota.com,CSI Survey - Tell Us About Your Recent Visit to Sunshine Toyota,unsubscribed,,2024-01-15 14:00:00,2024-01-15 14:00:00
EML00912,DLR005,CUS01409,,steven.johnson1408@gmail.com,service@coastalbmw.com,Thank You for Visiting Coastal BMW,opened,,2024-01-29 14:00:00,2024-01-29 14:00:00
EML00913,DLR005,CUS01385,,robert.lee1384@gmail.com,service@coastalbmw.com,Your 2021 Honda is Due for Service - Schedule Today,delivered,2024-01-25 00:00:00,2024-01-23 19:00:00,2024-01-23 19:00:00
EML00914,DLR003,CUS01886,,amber.white1885@gmail.com,service@lakelandford.com,Service Reminder: 2021 Chevrolet Tire Purchase,delivered,,2024-01-30 16:00:00,2024-01-30 16:00:00
EML00915,DLR002,CUS01160,,heather.jones1159@gmail.com,service@bayareahonda.com,Lease Maturity Notice - Your Options Await,delivered,,2024-01-10 13:00:00,2024-01-10 13:00:00
EML00916,DLR003,CUS01400,,heather.jones1399@gmail.com,service@lakelandford.com,Your Service Appointment Confirmation - Lakeland Ford,delivered,,2024-01-02 10:00:00,2024-01-02 10:00:00
EML00917,DLR005,CUS01309,,jason.johnson1308@gmail.com,service@coastalbmw.com,CSI Survey - Tell Us About Your Recent Visit to Coastal BMW,unsubscribed,2024-01-05 10:00:00,2024-01-03 20:00:00,2024-01-03 20:00:00
EML00918,DLR001,CUS01874,CALL005346,nicole.moore1873@gmail.com,service@sunshinetoyota.com,CSI Survey - Tell Us About Your Recent Visit to Sunshine Toyota,opened,,2024-01-04 16:00:00,2024-01-04 16:00:00
EML00919,DLR004,CUS01639,,jason.johnson1638@gmail.com,service@gulfcoastchevrolet.com,Your Service Appointment Confirmation - Gulf Coast Chevrolet,delivered,,2024-01-10 10:00:00,2024-01-10 10:00:00
EML00920,DLR002,CUS00471,CALL008853,eric.davis470@gmail.com,service@bayareahonda.com,Service Reminder: 2019 Honda Oil Change,opened,2024-01-02 11:00:00,2024-01-01 18:00:00,2024-01-01 18:00:00
EML00921,DLR001,CUS00026,,amber.white25@gmail.com,service@sunshinetoyota.com,Thank You for Visiting Sunshine Toyota,bounced,,2024-01-08 13:00:00,2024-01-08 13:00:00
EML00922,DLR004,CUS00543,,david.anderson542@gmail.com,service@gulfcoastchevrolet.com,CSI Survey - Tell Us About Your Recent Visit to Gulf Coast Chevrolet,opened,,2024-01-26 19:00:00,2024-01-26 19:00:00
EML00923,DLR003,CUS01805,,robert.lee1804@gmail.com,service@lakelandford.com,Thank You for Visiting Lakeland Ford,delivered,,2024-01-11 16:00:00,2024-01-11 16:00:00
EML00924,DLR002,CUS00263,,daniel.anderson262@gmail.com,service@bayareahonda.com,Recall Notice: Important Safety Information for Your 2019 Honda,delivered,2024-02-01 15:00:00,2024-01-30 16:00:00,2024-01-30 16:00:00
EML00925,DLR002,CUS00372,,stephanie.lopez371@gmail.com,service@bayareahonda.com,Recall Notice: Important Safety Information for Your 2019 BMW,delivered,,2024-01-21 15:00:00,2024-01-21 15:00:00
EML00926,DLR004,CUS00729,,william.johnson728@gmail.com,service@gulfcoastchevrolet.com,Service Reminder: 2021 Ford Battery Replacement,delivered,,2024-01-24 13:00:00,2024-01-24 13:00:00
EML00927,DLR002,CUS00776,,amber.white775@gmail.com,service@bayareahonda.com,CSI Survey - Tell Us About Your Recent Visit to Bay Area Honda,opened,,2024-01-10 19:00:00,2024-01-10 19:00:00
EML00928,DLR003,CUS00938,CALL011373,jessica.robinson937@gmail.com,service@lakelandford.com,Service Reminder: 2020 Chevrolet Cabin Filter Replacement,opened,,2024-01-03 20:00:00,2024-01-03 20:00:00
EML00929,DLR001,CUS00731,,carlos.davis730@gmail.com,service@sunshinetoyota.com,Service Reminder: 2019 BMW Recall Repair,opened,2024-01-04 05:00:00,2024-01-03 19:00:00,2024-01-03 19:00:00
EML00930,DLR002,CUS00433,CALL005785,luis.anderson432@gmail.com,service@bayareahonda.com,Lease Maturity Notice - Your Options Await,delivered,2024-01-03 20:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00
EML00931,DLR003,CUS01253,,daniel.anderson1252@gmail.com,service@lakelandford.com,Your 2021 Toyota is Due for Service - Schedule Today,opened,,2024-01-21 11:00:00,2024-01-21 11:00:00
EML00932,DLR003,CUS00844,CALL000553,ashley.moore843@gmail.com,service@lakelandford.com,Lease Maturity Notice - Your Options Await,delivered,,2024-01-17 11:00:00,2024-01-17 11:00:00
EML00933,DLR001,CUS00264,,brittany.moore263@gmail.com,service@sunshinetoyota.com,Your Service Appointment Confirmation - Sunshine Toyota,opened,,2024-01-10 13:00:00,2024-01-10 13:00:00
EML00934,DLR004,CUS00619,,jason.johnson618@gmail.com,service@gulfcoastchevrolet.com,Recall Notice: Important Safety Information for Your 2021 Toyota,delivered,,2024-01-27 11:00:00,2024-01-27 11:00:00
EML00935,DLR004,CUS01733,,daniel.anderson1732@gmail.com,service@gulfcoastchevrolet.com,Service Reminder: 2022 BMW Battery Replacement,delivered,,2024-01-21 09:00:00,2024-01-21 09:00:00
EML00936,DLR005,CUS01941,,eric.davis1940@gmail.com,service@coastalbmw.com,Your Service Appointment Confirmation - Coastal BMW,opened,,2024-01-29 09:00:00,2024-01-29 09:00:00
EML00937,DLR004,CUS00664,CALL003226,ashley.moore663@gmail.com,service@gulfcoastchevrolet.com,Your Service Appointment Confirmation - Gulf Coast Chevrolet,delivered,,2024-01-29 08:00:00,2024-01-29 08:00:00
EML00938,DLR003,CUS00052,CALL009844,lauren.lopez51@gmail.com,service@lakelandford.com,Your 2019 Chevrolet is Due for Service - Schedule Today,opened,,2024-01-13 20:00:00,2024-01-13 20:00:00
EML00939,DLR005,CUS00558,,rachel.robinson557@gmail.com,service@coastalbmw.com,CSI Survey - Tell Us About Your Recent Visit to Coastal BMW,delivered,,2024-01-07 10:00:00,2024-01-07 10:00:00
EML00940,DLR004,CUS01536,,jennifer.white1535@gmail.com,service@gulfcoastchevrolet.com,Exclusive Offer: Save on Your Next Service at Gulf Coast Chevrolet,opened,,2024-01-12 18:00:00,2024-01-12 18:00:00
EML00941,DLR005,CUS00559,CALL010455,jason.johnson558@gmail.com,service@coastalbmw.com,Lease Maturity Notice - Your Options Await,delivered,,2024-01-29 16:00:00,2024-01-29 16:00:00
EML00942,DLR002,CUS00790,CALL005990,melissa.jones789@gmail.com,service@bayareahonda.com,Your Service Appointment Confirmation - Bay Area Honda,delivered,2024-01-29 20:00:00,2024-01-29 13:00:00,2024-01-29 13:00:00
EML00943,DLR001,CUS01195,CALL013891,anthony.lee1194@gmail.com,service@sunshinetoyota.com,Lease Maturity Notice - Your Options Await,unsubscribed,,2024-01-23 16:00:00,2024-01-23 16:00:00
EML00944,DLR004,CUS00162,CALL014834,stephanie.lopez161@gmail.com,service@gulfcoastchevrolet.com,Thank You for Visiting Gulf Coast Chevrolet,delivered,,2024-01-30 08:00:00,2024-01-30 08:00:00
EML00945,DLR003,CUS01154,CALL009668,nicole.moore1153@gmail.com,service@lakelandford.com,Service Reminder: 2022 Chevrolet Cabin Filter Replacement,delivered,,2024-01-06 13:00:00,2024-01-06 13:00:00
EML00946,DLR002,CUS01777,CALL012431,michael.clark1776@gmail.com,service@bayareahonda.com,Recall Notice: Important Safety Information for Your 2021 Toyota,delivered,,2024-01-23 17:00:00,2024-01-23 17:00:00
EML00947,DLR004,CUS01812,CALL000789,stephanie.lopez1811@gmail.com,service@gulfcoastchevrolet.com,Recall Notice: Important Safety Information for Your 2021 Ford,delivered,2024-01-12 23:00:00,2024-01-11 17:00:00,2024-01-11 17:00:00
EML00948,DLR005,CUS01552,CALL006086,lauren.lopez1551@gmail.com,service@coastalbmw.com,Your Service Appointment Confirmation - Coastal BMW,delivered,,2024-01-16 17:00:00,2024-01-16 17:00:00
EML00949,DLR001,CUS00541,,james.davis540@gmail.com,service@sunshinetoyota.com,CSI Survey - Tell Us About Your Recent Visit to Sunshine Toyota,bounced,2024-01-11 06:00:00,2024-01-10 15:00:00,2024-01-10 15:00:00
EML00950,DLR005,CUS01323,,david.anderson1322@gmail.com,service@coastalbmw.com,Thank You for Visiting Coastal BMW,opened,2024-01-05 18:00:00,2024-01-04 19:00:00,2024-01-04 19:00:00
EML00951,DLR002,CUS00909,,william.johnson908@gmail.com,service@bayareahonda.com,Service Reminder: 2022 Chevrolet Cabin Filter Replacement,delivered,,2024-01-06 14:00:00,2024-01-06 14:00:00
EML00952,DLR003,CUS00289,CALL005906,jason.johnson288@gmail.com,service@lakelandford.com,CSI Survey - Tell Us About Your Recent Visit to Lakeland Ford,delivered,,2024-01-03 18:00:00,2024-01-03 18:00:00
EML00953,DLR003,CUS01198,CALL001921,danielle.robinson1197@gmail.com,service@lakelandford.com,Recall Notice: Important Safety Information for Your 2019 Toyota,opened,,2024-01-21 08:00:00,2024-01-21 08:00:00
EML00954,DLR003,CUS00475,CALL010556,anthony.lee474@gmail.com,service@lakelandford.com,Recall Notice: Important Safety Information for Your 2021 Toyota,delivered,,2024-01-17 11:00:00,2024-01-17 11:00:00
EML00955,DLR005,CUS00937,,michael.clark936@gmail.com,service@coastalbmw.com,Thank You for Visiting Coastal BMW,opened,2024-01-20 18:00:00,2024-01-19 11:00:00,2024-01-19 11:00:00
EML00956,DLR001,CUS01335,,kevin.lee1334@gmail.com,service@sunshinetoyota.com,Recall Notice: Important Safety Information for Your 2020 BMW,delivered,,2024-01-14 11:00:00,2024-01-14 11:00:00
EML00957,DLR005,CUS00625,CALL013919,anthony.lee624@gmail.com,service@coastalbmw.com,Recall Notice: Important Safety Information for Your 2019 BMW,delivered,,2024-01-19 10:00:00,2024-01-19 10:00:00
EML00958,DLR001,CUS00103,CALL001821,luis.anderson102@gmail.com,service@sunshinetoyota.com,Exclusive Offer: Save on Your Next Service at Sunshine Toyota,opened,2024-01-26 04:00:00,2024-01-24 12:00:00,2024-01-24 12:00:00
EML00959,DLR003,CUS00345,CALL012563,kevin.lee344@gmail.com,service@lakelandford.com,CSI Survey - Tell Us About Your Recent Visit to Lakeland Ford,opened,2024-01-20 14:00:00,2024-01-20 09:00:00,2024-01-20 09:00:00
EML00960,DLR005,CUS00497,,brian.clark496@gmail.com,service@coastalbmw.com,Thank You for Visiting Coastal BMW,opened,,2024-01-18 11:00:00,2024-01-18 11:00:00
EML00961,DLR002,CUS01596,CALL005934,jennifer.white1595@gmail.com,service@bayareahonda.com,Recall Notice: Important Safety Information for Your 2020 Ford,opened,,2024-01-29 14:00:00,2024-01-29 14:00:00
EML00962,DLR003,CUS01989,,william.johnson1988@gmail.com,service@lakelandford.com,Recall Notice: Important Safety Information for Your 2020 Ford,delivered,,2024-01-02 15:00:00,2024-01-02 15:00:00
EML00963,DLR002,CUS01250,,heather.jones1249@gmail.com,service@bayareahonda.com,CSI Survey - Tell Us About Your Recent Visit to Bay Area Honda,delivered,,2024-01-11 19:00:00,2024-01-11 19:00:00
EML00964,DLR005,CUS01246,,amanda.white1245@gmail.com,service@coastalbmw.com,Recall Notice: Important Safety Information for Your 2020 BMW,opened,,2024-01-08 14:00:00,2024-01-08 14:00:00
EML00965,DLR003,CUS00650,CALL009377,heather.jones649@gmail.com,service@lakelandford.com,Lease Maturity Notice - Your Options Await,delivered,,2024-01-11 09:00:00,2024-01-11 09:00:00
EML00966,DLR003,CUS00599,,steven.johnson598@gmail.com,service@lakelandford.com,Your Service Appointment Confirmation - Lakeland Ford,delivered,,2024-01-10 12:00:00,2024-01-10 12:00:00
EML00967,DLR003,CUS01909,CALL011554,jason.johnson1908@gmail.com,service@lakelandford.com,Thank You for Visiting Lakeland Ford,delivered,,2024-01-02 18:00:00,2024-01-02 18:00:00
EML00968,DLR001,CUS00905,,robert.lee904@gmail.com,service@sunshinetoyota.com,CSI Survey - Tell Us About Your Recent Visit to Sunshine Toyota,delivered,2024-01-04 16:00:00,2024-01-03 08:00:00,2024-01-03 08:00:00
EML00969,DLR004,CUS00990,,crystal.jones989@gmail.com,service@gulfcoastchevrolet.com,Service Reminder: 2020 Honda Wheel Alignment,delivered,2024-01-31 10:00:00,2024-01-30 10:00:00,2024-01-30 10:00:00
EML00970,DLR002,CUS01920,,crystal.jones1919@gmail.com,service@bayareahonda.com,Your 2021 Ford is Due for Service - Schedule Today,unsubscribed,,2024-01-20 19:00:00,2024-01-20 19:00:00
EML00971,DLR003,CUS01784,CALL004245,nicole.moore1783@gmail.com,service@lakelandford.com,CSI Survey - Tell Us About Your Recent Visit to Lakeland Ford,unsubscribed,,2024-01-08 19:00:00,2024-01-08 19:00:00
EML00972,DLR003,CUS01117,,michael.clark1116@gmail.com,service@lakelandford.com,Recall Notice: Important Safety Information for Your 2022 Chevrolet,delivered,2024-01-11 19:00:00,2024-01-10 20:00:00,2024-01-10 20:00:00
EML00973,DLR003,CUS01939,,jason.johnson1938@gmail.com,service@lakelandford.com,Exclusive Offer: Save on Your Next Service at Lakeland Ford,delivered,,2024-01-20 11:00:00,2024-01-20 11:00:00
EML00974,DLR005,CUS01802,,maria.lopez1801@gmail.com,service@coastalbmw.com,Lease Maturity Notice - Your Options Await,delivered,2024-01-24 02:00:00,2024-01-23 11:00:00,2024-01-23 11:00:00
EML00975,DLR002,CUS00604,,ashley.moore603@gmail.com,service@bayareahonda.com,Exclusive Offer: Save on Your Next Service at Bay Area Honda,opened,2024-01-10 15:00:00,2024-01-09 11:00:00,2024-01-09 11:00:00
EML00976,DLR004,CUS00449,CALL013846,steven.johnson448@gmail.com,service@gulfcoastchevrolet.com,Recall Notice: Important Safety Information for Your 2021 Honda,bounced,,2024-01-01 13:00:00,2024-01-01 13:00:00
EML00977,DLR004,CUS00438,CALL005915,rachel.robinson437@gmail.com,service@gulfcoastchevrolet.com,CSI Survey - Tell Us About Your Recent Visit to Gulf Coast Chevrolet,delivered,2024-01-14 20:00:00,2024-01-14 13:00:00,2024-01-14 13:00:00
EML00978,DLR003,CUS01184,,nicole.moore1183@gmail.com,service@lakelandford.com,Lease Maturity Notice - Your Options Await,opened,,2024-01-02 19:00:00,2024-01-02 19:00:00
EML00979,DLR003,CUS00196,,amanda.white195@gmail.com,service@lakelandford.com,Exclusive Offer: Save on Your Next Service at Lakeland Ford,delivered,2024-01-22 00:00:00,2024-01-20 20:00:00,2024-01-20 20:00:00
EML00980,DLR004,CUS01176,,jennifer.white1175@gmail.com,service@gulfcoastchevrolet.com,Exclusive Offer: Save on Your Next Service at Gulf Coast Chevrolet,bounced,,2024-01-26 10:00:00,2024-01-26 10:00:00
EML00981,DLR004,CUS00734,CALL010831,nicole.moore733@gmail.com,service@gulfcoastchevrolet.com,Your Service Appointment Confirmation - Gulf Coast Chevrolet,opened,,2024-01-09 16:00:00,2024-01-09 16:00:00
EML00982,DLR005,CUS01254,,brittany.moore1253@gmail.com,service@coastalbmw.com,Your 2022 Honda is Due for Service - Schedule Today,opened,2024-01-27 21:00:00,2024-01-26 12:00:00,2024-01-26 12:00:00
EML00983,DLR005,CUS00875,,robert.lee874@gmail.com,service@coastalbmw.com,Lease Maturity Notice - Your Options Await,delivered,2024-01-02 06:00:00,2024-01-01 13:00:00,2024-01-01 13:00:00
EML00984,DLR003,CUS01596,,jennifer.white1595@gmail.com,service@lakelandford.com,Recall Notice: Important Safety Information for Your 2020 Toyota,delivered,2024-01-05 23:00:00,2024-01-04 14:00:00,2024-01-04 14:00:00
EML00985,DLR003,CUS01034,,nicole.moore1033@gmail.com,service@lakelandford.com,Service Reminder: 2019 BMW Oil Change,delivered,,2024-01-28 11:00:00,2024-01-28 11:00:00
EML00986,DLR002,CUS01724,,nicole.moore1723@gmail.com,service@bayareahonda.com,Your Service Appointment Confirmation - Bay Area Honda,delivered,,2024-01-06 12:00:00,2024-01-06 12:00:00
EML00987,DLR003,CUS01581,CALL012071,eric.davis1580@gmail.com,service@lakelandford.com,Exclusive Offer: Save on Your Next Service at Lakeland Ford,delivered,2024-01-10 20:00:00,2024-01-09 19:00:00,2024-01-09 19:00:00
EML00988,DLR002,CUS00377,,brian.clark376@gmail.com,service@bayareahonda.com,Exclusive Offer: Save on Your Next Service at Bay Area Honda,delivered,,2024-01-26 09:00:00,2024-01-26 09:00:00
EML00989,DLR001,CUS01708,CALL000177,danielle.robinson1707@gmail.com,service@sunshinetoyota.com,Your Service Appointment Confirmation - Sunshine Toyota,opened,,2024-01-14 14:00:00,2024-01-14 14:00:00
EML00990,DLR001,CUS01961,CALL008261,carlos.davis1960@gmail.com,service@sunshinetoyota.com,Lease Maturity Notice - Your Options Await,opened,,2024-01-30 20:00:00,2024-01-30 20:00:00
EML00991,DLR001,CUS01473,CALL006806,david.anderson1472@gmail.com,service@sunshinetoyota.com,Your 2019 BMW is Due for Service - Schedule Today,opened,,2024-01-07 18:00:00,2024-01-07 18:00:00
EML00992,DLR003,CUS01289,CALL009139,steven.johnson1288@gmail.com,service@lakelandford.com,Recall Notice: Important Safety Information for Your 2020 BMW,delivered,2024-01-26 20:00:00,2024-01-26 17:00:00,2024-01-26 17:00:00
EML00993,DLR001,CUS01667,CALL011397,brian.clark1666@gmail.com,service@sunshinetoyota.com,Thank You for Visiting Sunshine Toyota,delivered,2024-01-19 13:00:00,2024-01-18 08:00:00,2024-01-18 08:00:00
EML00994,DLR003,CUS00204,CALL011735,brittany.moore203@gmail.com,service@lakelandford.com,Exclusive Offer: Save on Your Next Service at Lakeland Ford,opened,,2024-01-17 13:00:00,2024-01-17 13:00:00
EML00995,DLR001,CUS01433,,daniel.anderson1432@gmail.com,service@sunshinetoyota.com,Recall Notice: Important Safety Information for Your 2021 BMW,delivered,2024-01-16 23:00:00,2024-01-16 11:00:00,2024-01-16 11:00:00
EML00996,DLR001,CUS01832,,maria.lopez1831@gmail.com,service@sunshinetoyota.com,Service Reminder: 2019 BMW Tire Purchase,delivered,2024-01-27 08:00:00,2024-01-25 20:00:00,2024-01-25 20:00:00
EML00997,DLR001,CUS01643,,daniel.anderson1642@gmail.com,service@sunshinetoyota.com,Lease Maturity Notice - Your Options Await,delivered,,2024-01-12 19:00:00,2024-01-12 19:00:00
EML00998,DLR002,CUS01580,,heather.jones1579@gmail.com,service@bayareahonda.com,Exclusive Offer: Save on Your Next Service at Bay Area Honda,opened,,2024-01-16 16:00:00,2024-01-16 16:00:00
EML00999,DLR003,CUS00326,,amber.white325@gmail.com,service@lakelandford.com,CSI Survey - Tell Us About Your Recent Visit to Lakeland Ford,opened,,2024-01-11 19:00:00,2024-01-11 19:00:00
EML01000,DLR001,CUS00728,,jessica.robinson727@gmail.com,service@sunshinetoyota.com,Lease Maturity Notice - Your Options Await,opened,2024-01-14 11:00:00,2024-01-12 20:00:00,2024-01-12 20:00:00
EML01001,DLR004,CUS01856,,amber.white1855@gmail.com,service@gulfcoastchevrolet.com,Thank You for Visiting Gulf Coast Chevrolet,delivered,2024-01-05 19:00:00,2024-01-05 15:00:00,2024-01-05 15:00:00
EML01002,DLR005,CUS01658,,jessica.robinson1657@gmail.com,service@coastalbmw.com,Exclusive Offer: Save on Your Next Service at Coastal BMW,opened,2024-01-18 08:00:00,2024-01-16 14:00:00,2024-01-16 14:00:00
EML01003,DLR001,CUS00798,CALL007857,rachel.robinson797@gmail.com,service@sunshinetoyota.com,Service Reminder: 2020 Ford Tire Purchase,delivered,,2024-01-02 08:00:00,2024-01-02 08:00:00
EML01004,DLR001,CUS00259,,jason.johnson258@gmail.com,service@sunshinetoyota.com,Lease Maturity Notice - Your Options Await,opened,,2024-01-27 09:00:00,2024-01-27 09:00:00
EML01005,DLR005,CUS01016,,amber.white1015@gmail.com,service@coastalbmw.com,Your 2020 BMW is Due for Service - Schedule Today,opened,,2024-01-07 08:00:00,2024-01-07 08:00:00
EML01006,DLR001,CUS01170,CALL011534,crystal.jones1169@gmail.com,service@sunshinetoyota.com,Recall Notice: Important Safety Information for Your 2021 Chevrolet,opened,2024-01-07 17:00:00,2024-01-07 10:00:00,2024-01-07 10:00:00
EML01007,DLR001,CUS00860,,heather.jones859@gmail.com,service@sunshinetoyota.com,Thank You for Visiting Sunshine Toyota,delivered,,2024-01-25 08:00:00,2024-01-25 08:00:00
EML01008,DLR004,CUS01293,,david.anderson1292@gmail.com,service@gulfcoastchevrolet.com,Service Reminder: 2021 Ford Oil Change,delivered,,2024-01-12 19:00:00,2024-01-12 19:00:00
EML01009,DLR005,CUS00573,,david.anderson572@gmail.com,service@coastalbmw.com,Your Service Appointment Confirmation - Coastal BMW,delivered,2024-01-08 14:00:00,2024-01-07 14:00:00,2024-01-07 14:00:00
EML01010,DLR001,CUS01898,,jessica.robinson1897@gmail.com,service@sunshinetoyota.com,Lease Maturity Notice - Your Options Await,delivered,2024-02-01 04:00:00,2024-01-30 09:00:00,2024-01-30 09:00:00
EML01011,DLR005,CUS00836,CALL008027,amber.white835@gmail.com,service@coastalbmw.com,Exclusive Offer: Save on Your Next Service at Coastal BMW,delivered,,2024-01-15 15:00:00,2024-01-15 15:00:00
EML01012,DLR001,CUS00495,,kevin.lee494@gmail.com,service@sunshinetoyota.com,Recall Notice: Important Safety Information for Your 2020 BMW,opened,2024-01-18 20:00:00,2024-01-17 17:00:00,2024-01-17 17:00:00
